transaction_id,customer_id,amount,transaction_type,country,device_type,is_fraud,timestamp
TXN_100031,8734,3722.34,online,UK,tablet,0,2025-10-02 07:19:52
TXN_100032,2267,3406.79,atm_withdrawal,UK,tablet,0,2025-02-03 07:05:52
TXN_100033,2528,1191.34,online,Canada,desktop,0,2025-09-30 15:13:52
TXN_100034,4556,2004.11,atm_withdrawal,Canada,tablet,0,2025-10-23 23:24:52
TXN_100035,4890,2391.19,pos,Canada,desktop,0,2025-02-04 18:51:52
TXN_100036,9838,419.04,atm_withdrawal,Canada,desktop,0,2025-10-05 12:45:52
TXN_100037,6393,2644.21,bank_transfer,India,desktop,0,2025-10-13 04:34:52
TXN_100038,9792,2184.5,pos,Germany,tablet,0,2025-12-20 22:27:52
TXN_100039,9433,4011.54,bank_transfer,USA,mobile,0,2025-02-21 23:44:52
TXN_100040,8513,4889.61,online,UK,desktop,0,2025-12-02 03:47:52
TXN_100041,3612,2782.25,online,India,mobile,1,2025-04-12 03:58:52
TXN_100042,8041,1616.82,online,USA,mobile,1,2025-04-17 20:54:52
TXN_100043,7235,221.79,atm_withdrawal,India,tablet,0,2025-05-16 13:04:52
TXN_100044,6486,4623.59,pos,India,mobile,0,2025-11-08 08:48:52
TXN_100045,8099,4595.98,online,UK,mobile,0,2025-09-14 03:33:52
TXN_100046,1775,1268.69,online,Germany,tablet,0,2025-03-18 04:56:52
TXN_100047,9226,3478.58,pos,Canada,desktop,0,2025-09-27 05:09:52
TXN_100048,4152,381.8,online,Germany,mobile,0,2025-02-15 06:58:52
TXN_100049,2585,835.25,bank_transfer,UK,tablet,0,2025-02-13 12:48:52
TXN_100050,4943,1087.96,pos,UK,mobile,0,2025-07-29 01:52:52
TXN_100051,8555,1476.0,pos,UK,mobile,0,2025-12-01 00:50:52
TXN_100052,4073,4979.18,pos,USA,desktop,0,2025-09-30 23:59:52
TXN_100053,2021,3486.14,bank_transfer,Germany,mobile,0,2025-05-10 04:45:52
TXN_100054,4843,1924.09,pos,Germany,tablet,0,2025-02-17 09:05:52
TXN_100055,8989,3686.82,bank_transfer,India,mobile,0,2025-05-22 14:32:52
TXN_100056,7873,4576.7,pos,India,desktop,0,2025-11-26 07:20:52
TXN_100057,6675,4793.72,atm_withdrawal,India,desktop,0,2025-02-19 03:39:52
TXN_100058,1161,294.03,online,UK,tablet,0,2025-05-30 16:17:52
TXN_100059,5297,1975.64,atm_withdrawal,Germany,desktop,0,2025-02-18 21:31:52
TXN_100060,1995,538.25,online,UK,mobile,0,2025-02-03 18:07:52
TXN_100061,8629,1681.62,bank_transfer,USA,desktop,0,2025-03-05 12:58:52
TXN_100062,2016,852.55,atm_withdrawal,India,tablet,1,2025-08-18 23:11:52
TXN_100063,8869,3236.01,pos,UK,desktop,0,2025-02-20 02:44:52
TXN_100064,7439,1944.4,online,UK,desktop,0,2025-07-30 09:03:52
TXN_100065,8892,1150.83,online,USA,desktop,0,2025-06-01 08:23:52
TXN_100066,7863,1333.36,atm_withdrawal,Canada,tablet,0,2025-12-05 16:14:52
TXN_100067,8916,1804.92,bank_transfer,Germany,desktop,0,2025-03-30 17:53:52
TXN_100068,9529,1303.45,atm_withdrawal,Canada,desktop,0,2025-03-23 20:53:52
TXN_100069,1878,2268.94,bank_transfer,India,mobile,0,2025-07-12 16:18:52
TXN_100070,5887,166.42,bank_transfer,UK,tablet,0,2025-12-16 19:01:52
TXN_100071,5859,1402.42,online,USA,desktop,0,2025-10-13 10:40:52
TXN_100072,7331,2058.98,atm_withdrawal,USA,tablet,0,2025-02-21 03:02:52
TXN_100073,9571,3015.9,atm_withdrawal,Germany,desktop,0,2025-08-14 04:20:52
TXN_100074,9684,1358.43,bank_transfer,Canada,desktop,0,2025-04-06 09:02:52
TXN_100075,8208,670.26,atm_withdrawal,Germany,desktop,0,2025-02-22 21:38:52
TXN_100076,6276,385.62,pos,UK,mobile,0,2025-09-10 08:50:52
TXN_100077,3062,4702.96,pos,Germany,mobile,0,2025-09-04 05:23:52
TXN_100078,1064,2086.11,atm_withdrawal,USA,mobile,0,2025-08-11 12:18:52
TXN_100079,9006,2907.91,atm_withdrawal,USA,tablet,0,2025-03-22 06:09:52
TXN_100080,3568,4596.29,bank_transfer,India,tablet,0,2025-06-17 22:42:52
TXN_100081,6463,418.33,pos,India,mobile,0,2025-03-03 20:49:52
TXN_100082,3027,4383.92,pos,UK,tablet,0,2025-06-05 12:20:52
TXN_100083,3695,2760.18,online,Canada,desktop,1,2025-01-30 06:18:52
TXN_100084,6258,828.35,bank_transfer,Germany,desktop,0,2025-03-27 11:54:52
TXN_100085,6618,2059.22,online,UK,desktop,0,2025-04-29 09:47:52
TXN_100086,7736,3889.12,pos,India,mobile,0,2025-10-16 21:04:52
TXN_100087,1391,2404.45,bank_transfer,Germany,tablet,0,2025-05-21 20:26:52
TXN_100088,6892,4926.5,atm_withdrawal,India,mobile,0,2025-11-16 07:09:52
TXN_100089,4561,1886.81,bank_transfer,Germany,tablet,0,2025-08-30 09:20:52
TXN_100090,7184,3749.14,atm_withdrawal,Canada,desktop,0,2025-06-10 04:37:52
TXN_100091,4099,1967.98,atm_withdrawal,UK,mobile,0,2025-12-02 13:06:52
TXN_100092,7278,4146.68,bank_transfer,Germany,tablet,0,2025-09-06 05:30:52
TXN_100093,9392,2847.56,atm_withdrawal,USA,tablet,0,2025-10-02 00:06:52
TXN_100094,4104,322.24,online,USA,desktop,0,2025-06-28 19:42:52
TXN_100095,8215,188.93,pos,Germany,mobile,0,2025-10-19 15:22:52
TXN_100096,3454,673.59,atm_withdrawal,Germany,mobile,0,2025-11-26 07:19:52
TXN_100097,9996,73.29,online,Germany,mobile,0,2025-04-16 19:12:52
TXN_100098,3731,381.42,atm_withdrawal,USA,desktop,0,2025-08-05 17:35:52
TXN_100099,9154,3460.11,pos,USA,mobile,0,2025-05-20 17:39:52
TXN_100100,6056,2674.06,online,Germany,desktop,0,2025-09-21 05:02:52
TXN_100101,9110,3750.8,pos,India,desktop,0,2025-08-10 05:12:52
TXN_100102,4840,4566.26,pos,India,desktop,0,2025-12-08 02:35:52
TXN_100103,2028,2927.82,online,Canada,tablet,0,2025-08-22 07:25:52
TXN_100104,8385,3631.97,online,UK,mobile,0,2025-12-22 07:42:52
TXN_100105,1502,3786.62,online,India,mobile,0,2025-12-03 09:56:52
TXN_100106,7910,1892.36,bank_transfer,USA,desktop,0,2025-10-03 14:14:52
TXN_100107,7938,1209.22,online,India,desktop,1,2025-05-21 16:29:52
TXN_100108,5488,1029.2,online,Canada,mobile,0,2025-10-11 00:07:52
TXN_100109,1206,1260.95,online,Canada,desktop,1,2025-12-12 06:53:52
TXN_100110,6134,1377.29,online,UK,mobile,0,2025-02-14 23:52:52
TXN_100111,6977,1040.1,atm_withdrawal,India,tablet,0,2025-10-29 06:35:52
TXN_100112,8721,4391.71,bank_transfer,USA,desktop,0,2025-02-08 12:08:52
TXN_100113,8035,3786.21,pos,USA,mobile,0,2025-06-05 15:56:52
TXN_100114,2484,239.25,online,Germany,desktop,1,2025-08-28 19:47:52
TXN_100115,8858,1347.02,atm_withdrawal,USA,mobile,0,2025-02-13 01:09:52
TXN_100116,1863,115.81,atm_withdrawal,UK,mobile,0,2025-09-07 01:31:52
TXN_100117,3790,2493.34,atm_withdrawal,UK,desktop,0,2025-03-19 01:13:52
TXN_100118,8408,2383.67,pos,USA,tablet,0,2025-01-21 21:19:52
TXN_100119,9755,4157.7,online,USA,mobile,0,2025-01-20 03:01:52
TXN_100120,6116,1542.35,bank_transfer,Germany,mobile,1,2025-04-24 00:38:52
TXN_100121,7019,4082.85,bank_transfer,USA,mobile,0,2025-09-04 09:12:52
TXN_100122,2757,4840.03,atm_withdrawal,Germany,tablet,0,2025-08-06 21:36:52
TXN_100123,8574,446.6,pos,Germany,tablet,0,2025-09-30 02:53:52
TXN_100124,7374,3960.13,pos,USA,desktop,0,2025-02-27 23:51:52
TXN_100125,7892,2951.83,pos,Canada,tablet,0,2025-05-22 10:22:52
TXN_100126,2678,2402.83,bank_transfer,Canada,desktop,0,2025-02-10 05:19:52
TXN_100127,4242,2105.58,atm_withdrawal,Germany,desktop,0,2025-11-02 16:56:52
TXN_100128,5636,3924.42,online,USA,tablet,0,2025-06-27 04:13:52
TXN_100129,2059,3198.61,bank_transfer,Canada,desktop,0,2025-06-09 20:53:52
TXN_100130,7668,4026.2,atm_withdrawal,USA,tablet,0,2025-05-30 20:02:52
TXN_100131,4157,4516.24,atm_withdrawal,USA,desktop,0,2025-10-26 14:41:52
TXN_100132,6915,3088.23,online,USA,tablet,0,2025-05-16 19:00:52
TXN_100133,3693,4902.41,online,India,tablet,0,2025-11-20 08:13:52
TXN_100134,4627,3042.4,online,USA,desktop,0,2025-09-25 18:08:52
TXN_100135,6450,3185.04,pos,India,mobile,0,2025-03-07 17:58:52
TXN_100136,2663,2776.3,online,Germany,desktop,0,2025-12-26 00:59:52
TXN_100137,6592,459.56,atm_withdrawal,Canada,tablet,0,2025-08-03 20:15:52
TXN_100138,8392,3633.35,online,Canada,mobile,0,2025-03-29 16:23:52
TXN_100139,2306,2739.49,atm_withdrawal,Canada,desktop,0,2025-11-24 20:08:52
TXN_100140,7776,2257.3,bank_transfer,Canada,desktop,1,2025-02-04 15:14:52
TXN_100141,6864,4552.8,pos,Canada,desktop,0,2025-08-24 05:11:52
TXN_100142,8526,1493.31,bank_transfer,Canada,mobile,0,2025-11-07 11:13:52
TXN_100143,9901,2620.39,bank_transfer,Canada,tablet,0,2025-02-08 00:55:52
TXN_100144,6575,3489.72,atm_withdrawal,Germany,desktop,0,2025-12-14 18:15:52
TXN_100145,6530,3983.38,bank_transfer,USA,desktop,0,2025-06-11 18:30:52
TXN_100146,5413,2299.44,atm_withdrawal,UK,desktop,0,2025-11-18 10:22:52
TXN_100147,4748,4211.25,online,India,desktop,0,2025-07-01 17:01:52
TXN_100148,1663,3845.74,online,UK,desktop,0,2025-03-06 09:17:52
TXN_100149,2998,335.85,atm_withdrawal,UK,tablet,0,2025-02-28 01:29:52
TXN_100150,8994,234.08,online,USA,tablet,0,2025-09-10 13:04:52
TXN_100151,2495,3105.92,pos,USA,desktop,0,2025-07-12 06:11:52
TXN_100152,4304,1740.33,bank_transfer,USA,mobile,0,2025-05-17 08:14:52
TXN_100153,4763,1049.61,pos,Canada,tablet,0,2025-07-18 20:00:52
TXN_100154,6232,2900.35,bank_transfer,Germany,mobile,0,2025-03-15 06:12:52
TXN_100155,2853,1711.11,online,Canada,tablet,0,2025-02-12 12:42:52
TXN_100156,7585,2688.63,pos,Germany,desktop,0,2025-12-12 17:24:52
TXN_100157,2291,2303.3,online,Germany,tablet,0,2025-10-05 16:27:52
TXN_100158,4581,2925.91,bank_transfer,UK,desktop,0,2025-07-19 15:51:52
TXN_100159,8554,2004.5,atm_withdrawal,UK,tablet,0,2025-01-23 11:39:52
TXN_100160,8280,3489.85,atm_withdrawal,Germany,desktop,0,2025-04-04 08:51:52
TXN_100161,2636,904.44,pos,Germany,desktop,0,2025-07-18 13:37:52
TXN_100162,4696,3484.02,online,Canada,desktop,0,2025-09-25 17:50:52
TXN_100163,1698,2061.25,online,Canada,desktop,0,2025-02-12 17:13:52
TXN_100164,5737,4372.22,pos,UK,mobile,0,2025-07-28 06:47:52
TXN_100165,1854,2578.6,atm_withdrawal,USA,desktop,1,2025-10-07 02:48:52
TXN_100166,9164,4865.69,bank_transfer,Germany,mobile,0,2025-07-18 11:51:52
TXN_100167,6855,3011.67,pos,Canada,mobile,0,2025-01-29 09:59:52
TXN_100168,8392,1123.13,bank_transfer,UK,desktop,0,2025-10-02 17:11:52
TXN_100169,7528,4109.84,atm_withdrawal,Canada,mobile,0,2025-07-11 21:07:52
TXN_100170,6249,1728.69,online,Germany,tablet,0,2025-09-11 03:28:52
TXN_100171,6172,1741.36,atm_withdrawal,Germany,desktop,0,2025-03-31 18:22:52
TXN_100172,2707,163.86,pos,India,mobile,0,2025-07-08 18:14:52
TXN_100173,6791,2745.83,online,USA,desktop,0,2025-07-29 21:43:52
TXN_100174,6535,2674.45,pos,India,desktop,0,2025-11-13 17:12:52
TXN_100175,5931,1783.18,pos,UK,desktop,0,2025-02-22 20:48:52
TXN_100176,4510,4471.62,atm_withdrawal,Canada,mobile,0,2025-02-21 06:26:52
TXN_100177,1202,648.1,pos,UK,tablet,0,2025-06-13 15:33:52
TXN_100178,5218,1653.85,atm_withdrawal,Germany,tablet,1,2025-11-26 10:48:52
TXN_100179,9958,1611.31,online,India,mobile,0,2025-11-10 09:56:52
TXN_100180,5389,465.99,atm_withdrawal,India,desktop,0,2025-06-07 18:22:52
TXN_100181,3327,2408.32,online,India,mobile,0,2025-04-12 09:39:52
TXN_100182,9004,3440.48,atm_withdrawal,UK,mobile,0,2025-05-22 10:51:52
TXN_100183,3931,2560.73,bank_transfer,Germany,mobile,0,2025-06-10 00:57:52
TXN_100184,8777,789.1,bank_transfer,Canada,desktop,0,2025-09-03 05:32:52
TXN_100185,1197,1889.54,pos,Canada,mobile,0,2025-12-25 08:17:52
TXN_100186,8125,17.96,atm_withdrawal,UK,desktop,0,2025-02-06 14:07:52
TXN_100187,2930,4342.16,atm_withdrawal,India,mobile,0,2025-10-05 17:13:52
TXN_100188,7287,427.16,online,USA,tablet,0,2025-07-27 14:55:52
TXN_100189,9800,2988.4,pos,UK,mobile,0,2025-02-05 11:51:52
TXN_100190,5282,4931.35,atm_withdrawal,UK,mobile,0,2025-08-21 17:31:52
TXN_100191,3511,2685.27,pos,Germany,tablet,0,2025-12-05 07:45:52
TXN_100192,1659,4620.59,bank_transfer,Canada,desktop,0,2025-06-18 12:23:52
TXN_100193,3811,1184.4,atm_withdrawal,UK,desktop,0,2025-06-28 04:28:52
TXN_100194,8098,3800.98,atm_withdrawal,UK,mobile,0,2025-04-17 06:19:52
TXN_100195,7546,2658.67,pos,India,tablet,0,2025-09-02 21:10:52
TXN_100196,2986,3603.98,atm_withdrawal,India,desktop,1,2025-12-01 20:15:52
TXN_100197,9338,316.4,pos,USA,mobile,0,2025-04-23 01:27:52
TXN_100198,3911,742.96,atm_withdrawal,Germany,tablet,0,2025-07-31 12:30:52
TXN_100199,2734,669.92,online,USA,desktop,0,2025-02-26 02:01:52
TXN_100200,2843,3437.39,pos,India,desktop,0,2025-11-01 10:44:52
TXN_100201,9680,4222.98,atm_withdrawal,Canada,tablet,0,2025-12-11 22:24:52
TXN_100202,3976,3749.33,bank_transfer,India,tablet,0,2025-05-31 01:43:52
TXN_100203,2959,157.21,atm_withdrawal,Germany,tablet,0,2025-05-02 18:41:52
TXN_100204,6759,4336.74,bank_transfer,India,tablet,0,2025-05-14 16:17:52
TXN_100205,7694,1773.96,bank_transfer,Germany,mobile,0,2025-05-05 15:38:52
TXN_100206,3385,1988.83,online,Germany,tablet,0,2025-03-22 18:45:52
TXN_100207,5736,528.82,pos,Germany,desktop,0,2025-11-19 05:17:52
TXN_100208,2802,3688.34,atm_withdrawal,Germany,desktop,0,2025-05-08 10:17:52
TXN_100209,9155,915.51,online,Germany,mobile,1,2025-06-01 06:10:52
TXN_100210,9120,2822.01,atm_withdrawal,Canada,desktop,0,2025-03-28 12:52:52
TXN_100211,7616,4204.35,bank_transfer,USA,desktop,1,2025-02-20 06:04:52
TXN_100212,6534,450.58,pos,UK,tablet,0,2025-02-26 06:20:52
TXN_100213,5061,2679.0,atm_withdrawal,USA,desktop,0,2025-08-25 04:28:52
TXN_100214,1262,1169.92,atm_withdrawal,Germany,mobile,0,2025-12-13 16:48:52
TXN_100215,7287,1717.92,bank_transfer,Canada,tablet,0,2025-05-05 15:11:52
TXN_100216,9815,2372.48,atm_withdrawal,India,tablet,0,2025-05-17 06:27:52
TXN_100217,3049,1778.75,atm_withdrawal,Canada,mobile,0,2025-12-30 15:34:52
TXN_100218,6423,3245.87,bank_transfer,Germany,tablet,0,2025-11-04 00:28:52
TXN_100219,5548,2400.51,online,Canada,tablet,0,2025-06-01 11:44:52
TXN_100220,4108,2923.08,bank_transfer,Canada,mobile,0,2025-06-19 09:00:52
TXN_100221,8158,3685.43,online,Germany,tablet,0,2025-06-18 23:06:52
TXN_100222,8400,2790.92,pos,Canada,mobile,0,2025-02-27 11:32:52
TXN_100223,4170,2934.74,online,UK,mobile,0,2025-09-24 17:22:52
TXN_100224,3255,2824.47,online,UK,desktop,0,2025-11-30 14:11:52
TXN_100225,2154,1896.97,pos,Canada,desktop,0,2025-12-18 10:21:52
TXN_100226,5499,1690.55,online,India,tablet,0,2025-09-11 16:45:52
TXN_100227,7295,4498.74,bank_transfer,Germany,tablet,0,2025-05-24 00:18:52
TXN_100228,7197,3039.74,online,UK,mobile,0,2025-10-06 15:04:52
TXN_100229,2648,1225.54,pos,India,tablet,0,2025-02-08 06:57:52
TXN_100230,6539,2493.75,bank_transfer,Canada,mobile,0,2025-12-18 06:26:52
TXN_100231,5199,1655.09,pos,India,mobile,0,2025-11-05 23:07:52
TXN_100232,9445,4668.79,pos,USA,tablet,0,2025-11-09 13:05:52
TXN_100233,3557,42.63,atm_withdrawal,UK,mobile,0,2025-04-01 13:32:52
TXN_100234,6592,1130.54,atm_withdrawal,Canada,desktop,0,2025-09-16 09:45:52
TXN_100235,1098,1829.96,pos,Germany,tablet,0,2025-10-05 02:12:52
TXN_100236,3200,2441.61,pos,Canada,desktop,0,2025-05-17 02:50:52
TXN_100237,3961,4254.83,pos,Germany,tablet,0,2025-05-14 20:20:52
TXN_100238,5973,444.0,atm_withdrawal,Canada,mobile,0,2025-06-26 01:12:52
TXN_100239,5433,4030.3,atm_withdrawal,India,tablet,0,2025-11-05 01:51:52
TXN_100240,3869,282.99,online,India,desktop,0,2025-10-12 21:08:52
TXN_100241,1956,4212.36,online,India,mobile,0,2025-12-15 14:22:52
TXN_100242,9352,262.92,pos,USA,tablet,0,2025-08-04 19:08:52
TXN_100243,6699,96.12,bank_transfer,Germany,tablet,0,2025-12-09 21:35:52
TXN_100244,7944,3486.32,bank_transfer,India,tablet,0,2025-02-14 11:32:52
TXN_100245,5493,4986.29,atm_withdrawal,USA,desktop,0,2025-07-20 11:14:52
TXN_100246,5911,4483.57,atm_withdrawal,Germany,desktop,0,2025-05-19 22:14:52
TXN_100247,4987,2882.11,atm_withdrawal,Canada,tablet,0,2025-07-16 20:12:52
TXN_100248,7015,4587.39,pos,USA,mobile,0,2025-01-26 21:13:52
TXN_100249,2218,31.47,bank_transfer,UK,mobile,0,2025-04-20 15:52:52
TXN_100250,5496,4875.46,online,USA,desktop,0,2025-02-11 21:41:52
TXN_100251,5735,2456.29,pos,USA,mobile,0,2025-03-02 23:29:52
TXN_100252,5555,3615.87,online,Germany,desktop,1,2025-10-22 05:59:52
TXN_100253,9050,4105.2,online,Canada,tablet,0,2025-09-07 23:30:52
TXN_100254,4446,3593.69,pos,UK,desktop,0,2025-04-29 10:16:52
TXN_100255,2045,2677.51,online,India,desktop,0,2025-08-23 08:35:52
TXN_100256,7893,2385.71,bank_transfer,India,tablet,0,2025-02-12 21:37:52
TXN_100257,2693,4193.72,online,USA,mobile,0,2025-09-14 18:51:52
TXN_100258,4436,1029.36,bank_transfer,Germany,desktop,0,2025-06-03 23:08:52
TXN_100259,9754,4840.13,bank_transfer,Germany,desktop,0,2025-12-17 06:11:52
TXN_100260,6895,3556.21,bank_transfer,India,tablet,0,2025-02-11 22:26:52
TXN_100261,4354,1001.54,atm_withdrawal,UK,mobile,0,2025-03-28 10:58:52
TXN_100262,1225,3682.55,online,Canada,desktop,0,2025-12-20 18:51:52
TXN_100263,5893,2651.55,pos,UK,tablet,0,2025-06-20 12:11:52
TXN_100264,8022,3537.61,pos,Canada,desktop,0,2025-08-11 17:32:52
TXN_100265,6600,3840.06,online,India,tablet,0,2025-05-27 05:26:52
TXN_100266,8996,441.01,atm_withdrawal,Canada,mobile,0,2025-08-11 09:53:52
TXN_100267,8683,2532.99,atm_withdrawal,Germany,mobile,0,2025-02-04 13:01:52
TXN_100268,5642,4660.41,bank_transfer,USA,mobile,0,2025-03-30 16:39:52
TXN_100269,8679,1606.61,online,USA,mobile,0,2025-04-08 10:42:52
TXN_100270,9208,2971.45,online,India,desktop,0,2025-07-01 12:12:52
TXN_100271,8339,1849.31,pos,Germany,desktop,0,2025-10-30 17:16:52
TXN_100272,3205,2274.07,online,UK,mobile,1,2025-07-15 11:56:52
TXN_100273,2069,2745.27,atm_withdrawal,Germany,mobile,0,2025-03-22 02:24:52
TXN_100274,4444,2746.87,online,USA,mobile,0,2025-12-30 15:15:52
TXN_100275,2060,1012.64,pos,USA,desktop,0,2025-11-22 14:08:52
TXN_100276,3327,3424.43,bank_transfer,Germany,mobile,0,2025-08-29 13:23:52
TXN_100277,4420,443.9,pos,Germany,mobile,0,2025-12-03 20:14:52
TXN_100278,1301,698.43,pos,USA,mobile,0,2025-11-22 04:53:52
TXN_100279,1606,18.54,bank_transfer,UK,tablet,0,2025-10-10 10:01:52
TXN_100280,4170,587.9,pos,India,mobile,0,2025-06-08 15:47:52
TXN_100281,1699,2368.47,pos,India,tablet,0,2025-07-01 03:30:52
TXN_100282,6088,3032.48,online,Germany,tablet,0,2025-10-25 05:02:52
TXN_100283,1190,3972.48,online,India,mobile,0,2025-05-19 23:23:52
TXN_100284,1980,537.96,bank_transfer,USA,tablet,0,2025-07-05 08:03:52
TXN_100285,3975,4254.38,online,USA,mobile,0,2025-10-29 13:54:52
TXN_100286,7102,3731.14,online,Germany,desktop,0,2025-07-31 12:00:52
TXN_100287,2184,2045.55,pos,Germany,desktop,1,2025-02-21 18:26:52
TXN_100288,4327,4665.03,atm_withdrawal,Germany,desktop,0,2025-09-20 22:39:52
TXN_100289,4394,4954.69,online,UK,desktop,0,2025-04-14 20:59:52
TXN_100290,9319,1028.98,atm_withdrawal,India,tablet,0,2025-12-10 02:41:52
TXN_100291,2816,1899.25,online,Germany,mobile,0,2025-07-29 16:12:52
TXN_100292,6854,4632.61,online,Canada,mobile,0,2025-02-16 13:06:52
TXN_100293,7709,3609.37,bank_transfer,Canada,mobile,0,2025-11-30 13:37:52
TXN_100294,1569,245.23,bank_transfer,USA,desktop,0,2025-02-23 16:15:52
TXN_100295,6442,3908.66,bank_transfer,India,desktop,0,2025-01-28 01:38:52
TXN_100296,2895,4140.56,atm_withdrawal,Germany,mobile,0,2025-11-24 13:07:52
TXN_100297,3733,3753.76,pos,Canada,desktop,0,2025-11-25 18:56:52
TXN_100298,4863,3998.69,online,India,mobile,0,2025-09-29 07:18:52
TXN_100299,8455,4126.54,online,USA,mobile,0,2025-08-14 06:13:52
TXN_100300,5014,936.09,online,UK,mobile,1,2025-03-27 07:56:52
TXN_100301,2686,1182.28,atm_withdrawal,India,mobile,0,2025-03-26 23:00:52
TXN_100302,4009,3170.62,bank_transfer,India,mobile,0,2025-10-29 00:12:52
TXN_100303,8806,4539.79,pos,UK,mobile,0,2025-11-19 22:36:52
TXN_100304,1154,1584.4,atm_withdrawal,India,mobile,0,2025-02-28 08:25:52
TXN_100305,2409,2943.59,bank_transfer,USA,desktop,0,2025-11-17 19:30:52
TXN_100306,1784,3416.5,atm_withdrawal,USA,mobile,0,2025-05-17 20:55:52
TXN_100307,9096,2262.48,pos,UK,mobile,0,2025-10-01 16:52:52
TXN_100308,8560,3570.34,bank_transfer,Germany,desktop,0,2025-06-11 10:58:52
TXN_100309,8343,4498.84,atm_withdrawal,Canada,desktop,0,2025-09-25 08:35:52
TXN_100310,8206,3122.39,pos,Germany,desktop,0,2025-05-23 20:07:52
TXN_100311,6596,2701.21,online,India,mobile,0,2025-09-02 04:41:52
TXN_100312,6801,2196.53,pos,Canada,tablet,0,2025-06-15 21:52:52
TXN_100313,3806,2889.54,online,UK,tablet,0,2025-02-02 23:18:52
TXN_100314,1537,1780.04,atm_withdrawal,UK,desktop,0,2025-04-26 06:26:52
TXN_100315,6986,1960.45,bank_transfer,Canada,tablet,0,2025-08-08 11:20:52
TXN_100316,2841,2661.63,bank_transfer,USA,desktop,0,2025-08-27 17:57:52
TXN_100317,9716,337.76,atm_withdrawal,Canada,mobile,0,2025-11-10 12:31:52
TXN_100318,7971,1148.98,bank_transfer,India,tablet,0,2025-02-19 03:04:52
TXN_100319,6625,2716.53,bank_transfer,USA,mobile,0,2025-09-07 16:14:52
TXN_100320,3950,2160.48,online,UK,tablet,0,2025-05-06 23:51:52
TXN_100321,8992,1667.41,atm_withdrawal,Canada,mobile,0,2025-05-01 09:03:52
TXN_100322,5780,3654.09,pos,Germany,tablet,0,2025-11-21 01:30:52
TXN_100323,3368,3470.12,online,Germany,mobile,0,2025-02-24 21:31:52
TXN_100324,7655,837.82,atm_withdrawal,India,mobile,0,2025-09-25 00:57:52
TXN_100325,9173,4393.75,online,Germany,tablet,0,2025-04-25 21:08:52
TXN_100326,5495,2479.64,pos,Canada,mobile,0,2025-07-05 21:54:52
TXN_100327,7002,3708.6,pos,Canada,mobile,0,2025-01-24 02:32:52
TXN_100328,7614,2867.89,atm_withdrawal,Germany,mobile,0,2025-10-23 19:14:52
TXN_100329,6919,4988.47,pos,Canada,tablet,0,2025-09-10 21:12:52
